red,green,blue,time
29.13,76.4092,98.3988,49.99982810020447
25.2512,77.0392,95.7008,50.031737089157104
31.3036,80.906,100.7744,50.06537938117981
33.7948,79.6228,104.3196,50.09925818443298
27.7212,77.5452,98.2876,50.135648250579834
31.8412,81.0428,100.4124,50.167832374572754
32.4656,78.5628,101.2696,50.19995951652527
24.4604,77.1776,94.778,50.23582983016968
29.9708,81.3716,98.3392,50.267842054367065
27.1072,77.474,99.0624,50.29996347427368
28.0428,78.1784,99.204,50.33585476875305
32.454,78.1564,99.596,50.367841958999634
27.856,76.802,98.124,50.39996004104614
27.6024,80.0748,97.8256,50.43589544296265
31.1828,77.7468,99.3264,50.46783661842346
28.6888,76.9676,99.0976,50.49993085861206
25.7868,75.6356,96.304,50.53577136993408
31.5096,72.2688,96.8968,50.56793022155762
32.7056,74.056,100.0724,50.59999752044678
26.7012,75.6484,97.342,50.63591027259827
31.5784,78.27,99.6316,50.66785025596619
31.7656,77.4584,101.6952,50.70000123977661
26.5024,76.3912,96.8252,50.735957860946655
28.1348,76.3756,95.7444,50.767849922180176
28.9572,74.7396,99.5344,50.8001344203949
28.5536,77.5916,99.3208,50.835737228393555
32.4984,75.4328,98.2896,50.867995500564575
29.3752,77.2856,99.1164,50.900022983551025
31.486,77.4068,100.6048,50.93584132194519
28.974,75.116,94.8784,50.96450901031494
33.5476,74.8092,102.1956,50.99654698371887
28.23,76.8592,98.8036,51.035847902297974
31.058,77.5916,98.17,51.06794548034668
